UNIDADE,DISTRITO,AREA,INDICADOR,BIENIO,VALOR,X,Y,DESCRICAO
CS COSTEIRA DO PIRAJUBAÉ,Sul,302,PACIENT_DIF,2013/2014,2542,-48.522723,-27.633588,"CS COSTEIRA DO PIRAJUBAÉ - Coordenador: Ivana Leandro de Medeiros Zóccoli . Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. João Câncio Jacques, 1.461.. T: (48) 3226-3333 / 3226-0933<br>"
CS COSTEIRA DO PIRAJUBAÉ,Sul,300,PACIENT_DIF,2015/2016,2885,-48.522723,-27.633588,"CS COSTEIRA DO PIRAJUBAÉ - Coordenador: Ivana Leandro de Medeiros Zóccoli . Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. João Câncio Jacques, 1.461.. T: (48) 3226-3333 / 3226-0933<br>"
CS COSTEIRA DO PIRAJUBAÉ,Sul,300,PACIENT_DIF,2013/2014,2593,-48.522723,-27.633588,"CS COSTEIRA DO PIRAJUBAÉ - Coordenador: Ivana Leandro de Medeiros Zóccoli . Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. João Câncio Jacques, 1.461.. T: (48) 3226-3333 / 3226-0933<br>"
CS COSTEIRA DO PIRAJUBAÉ,Sul,301,PACIENT_DIF,2015/2016,3031,-48.522723,-27.633588,"CS COSTEIRA DO PIRAJUBAÉ - Coordenador: Ivana Leandro de Medeiros Zóccoli . Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. João Câncio Jacques, 1.461.. T: (48) 3226-3333 / 3226-0933<br>"
CS ESTREITO,Continente,83,PACIENT_DIF,2013/2014,1538,-48.582742,-27.585567,"CS ESTREITO - Coordenador: Patrícias Martins. Horários: 08:00 AS 12:00 / 13:00 AS 17:00. Endereço: R.  Aracy Vaz Callado, 742. . T: (48) 3244-1200 / 3348-5682<br>"
CS ESTREITO,Continente,81,PACIENT_DIF,2013/2014,1333,-48.582742,-27.585567,"CS ESTREITO - Coordenador: Patrícias Martins. Horários: 08:00 AS 12:00 / 13:00 AS 17:00. Endereço: R.  Aracy Vaz Callado, 742. . T: (48) 3244-1200 / 3348-5682<br>"
CS ESTREITO,Continente,82,PACIENT_DIF,2013/2014,1315,-48.582742,-27.585567,"CS ESTREITO - Coordenador: Patrícias Martins. Horários: 08:00 AS 12:00 / 13:00 AS 17:00. Endereço: R.  Aracy Vaz Callado, 742. . T: (48) 3244-1200 / 3348-5682<br>"
CS ESTREITO,Continente,82,PACIENT_DIF,2015/2016,1459,-48.582742,-27.585567,"CS ESTREITO - Coordenador: Patrícias Martins. Horários: 08:00 AS 12:00 / 13:00 AS 17:00. Endereço: R.  Aracy Vaz Callado, 742. . T: (48) 3244-1200 / 3348-5682<br>"
CS ESTREITO,Continente,83,PACIENT_DIF,2015/2016,1673,-48.582742,-27.585567,"CS ESTREITO - Coordenador: Patrícias Martins. Horários: 08:00 AS 12:00 / 13:00 AS 17:00. Endereço: R.  Aracy Vaz Callado, 742. . T: (48) 3244-1200 / 3348-5682<br>"
CS ESTREITO,Continente,80,PACIENT_DIF,2013/2014,1478,-48.582742,-27.585567,"CS ESTREITO - Coordenador: Patrícias Martins. Horários: 08:00 AS 12:00 / 13:00 AS 17:00. Endereço: R.  Aracy Vaz Callado, 742. . T: (48) 3244-1200 / 3348-5682<br>"
CS ESTREITO,Continente,81,PACIENT_DIF,2015/2016,1441,-48.582742,-27.585567,"CS ESTREITO - Coordenador: Patrícias Martins. Horários: 08:00 AS 12:00 / 13:00 AS 17:00. Endereço: R.  Aracy Vaz Callado, 742. . T: (48) 3244-1200 / 3348-5682<br>"
CS ESTREITO,Continente,80,PACIENT_DIF,2015/2016,1593,-48.582742,-27.585567,"CS ESTREITO - Coordenador: Patrícias Martins. Horários: 08:00 AS 12:00 / 13:00 AS 17:00. Endereço: R.  Aracy Vaz Callado, 742. . T: (48) 3244-1200 / 3348-5682<br>"
CS FAZENDA DO RIO TAVARES,Sul,781,PACIENT_DIF,2015/2016,4144,-48.502842,-27.664238,"CS FAZENDA DO RIO TAVARES - Coordenador: Ana Lúcia de Paula Xavier. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. do Conselho, s/n.. T: (48) 3233-4347 / 3338-3049<br>"
CS FAZENDA DO RIO TAVARES,Sul,780,PACIENT_DIF,2013/2014,2813,-48.502842,-27.664238,"CS FAZENDA DO RIO TAVARES - Coordenador: Ana Lúcia de Paula Xavier. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. do Conselho, s/n.. T: (48) 3233-4347 / 3338-3049<br>"
CS FAZENDA DO RIO TAVARES,Sul,780,PACIENT_DIF,2015/2016,2837,-48.502842,-27.664238,"CS FAZENDA DO RIO TAVARES - Coordenador: Ana Lúcia de Paula Xavier. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. do Conselho, s/n.. T: (48) 3233-4347 / 3338-3049<br>"
CS FAZENDA DO RIO TAVARES,Sul,781,PACIENT_DIF,2013/2014,3973,-48.502842,-27.664238,"CS FAZENDA DO RIO TAVARES - Coordenador: Ana Lúcia de Paula Xavier. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. do Conselho, s/n.. T: (48) 3233-4347 / 3338-3049<br>"
CS INGLESES,Norte,432,PACIENT_DIF,2015/2016,4433,-48.398855,-27.440017,"CS INGLESES - Coordenador: Henrique da Luz Daros. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Travessa dos Imigrantes, 135. . T: (48) 3369-3229<br>"
CS INGLESES,Norte,433,PACIENT_DIF,2015/2016,3684,-48.398855,-27.440017,"CS INGLESES - Coordenador: Henrique da Luz Daros. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Travessa dos Imigrantes, 135. . T: (48) 3369-3229<br>"
CS INGLESES,Norte,432,PACIENT_DIF,2013/2014,4046,-48.398855,-27.440017,"CS INGLESES - Coordenador: Henrique da Luz Daros. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Travessa dos Imigrantes, 135. . T: (48) 3369-3229<br>"
CS INGLESES,Norte,433,PACIENT_DIF,2013/2014,3409,-48.398855,-27.440017,"CS INGLESES - Coordenador: Henrique da Luz Daros. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Travessa dos Imigrantes, 135. . T: (48) 3369-3229<br>"
CS INGLESES,Norte,434,PACIENT_DIF,2013/2014,2709,-48.398855,-27.440017,"CS INGLESES - Coordenador: Henrique da Luz Daros. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Travessa dos Imigrantes, 135. . T: (48) 3369-3229<br>"
CS INGLESES,Norte,436,PACIENT_DIF,2013/2014,3818,-48.398855,-27.440017,"CS INGLESES - Coordenador: Henrique da Luz Daros. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Travessa dos Imigrantes, 135. . T: (48) 3369-3229<br>"
CS INGLESES,Norte,437,PACIENT_DIF,2013/2014,954,-48.398855,-27.440017,"CS INGLESES - Coordenador: Henrique da Luz Daros. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Travessa dos Imigrantes, 135. . T: (48) 3369-3229<br>"
CS INGLESES,Norte,437,PACIENT_DIF,2015/2016,1049,-48.398855,-27.440017,"CS INGLESES - Coordenador: Henrique da Luz Daros. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Travessa dos Imigrantes, 135. . T: (48) 3369-3229<br>"
CS INGLESES,Norte,431,PACIENT_DIF,2013/2014,2296,-48.398855,-27.440017,"CS INGLESES - Coordenador: Henrique da Luz Daros. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Travessa dos Imigrantes, 135. . T: (48) 3369-3229<br>"
CS INGLESES,Norte,436,PACIENT_DIF,2015/2016,4159,-48.398855,-27.440017,"CS INGLESES - Coordenador: Henrique da Luz Daros. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Travessa dos Imigrantes, 135. . T: (48) 3369-3229<br>"
CS INGLESES,Norte,431,PACIENT_DIF,2015/2016,2644,-48.398855,-27.440017,"CS INGLESES - Coordenador: Henrique da Luz Daros. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Travessa dos Imigrantes, 135. . T: (48) 3369-3229<br>"
CS INGLESES,Norte,435,PACIENT_DIF,2013/2014,2930,-48.398855,-27.440017,"CS INGLESES - Coordenador: Henrique da Luz Daros. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Travessa dos Imigrantes, 135. . T: (48) 3369-3229<br>"
CS INGLESES,Norte,435,PACIENT_DIF,2015/2016,3489,-48.398855,-27.440017,"CS INGLESES - Coordenador: Henrique da Luz Daros. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Travessa dos Imigrantes, 135. . T: (48) 3369-3229<br>"
CS INGLESES,Norte,438,PACIENT_DIF,2013/2014,675,-48.398855,-27.440017,"CS INGLESES - Coordenador: Henrique da Luz Daros. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Travessa dos Imigrantes, 135. . T: (48) 3369-3229<br>"
CS INGLESES,Norte,438,PACIENT_DIF,2015/2016,779,-48.398855,-27.440017,"CS INGLESES - Coordenador: Henrique da Luz Daros. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Travessa dos Imigrantes, 135. . T: (48) 3369-3229<br>"
CS INGLESES,Norte,434,PACIENT_DIF,2015/2016,3185,-48.398855,-27.440017,"CS INGLESES - Coordenador: Henrique da Luz Daros. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Travessa dos Imigrantes, 135. . T: (48) 3369-3229<br>"
CS ITACORUBI,Centro,193,PACIENT_DIF,2015/2016,1482,-48.498226,-27.584645,"CS ITACORUBI - Coordenador: Denise Machado Longhi. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rod. Amaro Antônio Vieira, 2260.. T: (48) 3334-5555 / 3334-0096<br>"
CS ITACORUBI,Centro,192,PACIENT_DIF,2013/2014,1751,-48.498226,-27.584645,"CS ITACORUBI - Coordenador: Denise Machado Longhi. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rod. Amaro Antônio Vieira, 2260.. T: (48) 3334-5555 / 3334-0096<br>"
CS ITACORUBI,Centro,192,PACIENT_DIF,2015/2016,1741,-48.498226,-27.584645,"CS ITACORUBI - Coordenador: Denise Machado Longhi. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rod. Amaro Antônio Vieira, 2260.. T: (48) 3334-5555 / 3334-0096<br>"
CS ITACORUBI,Centro,191,PACIENT_DIF,2015/2016,2634,-48.498226,-27.584645,"CS ITACORUBI - Coordenador: Denise Machado Longhi. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rod. Amaro Antônio Vieira, 2260.. T: (48) 3334-5555 / 3334-0096<br>"
CS ITACORUBI,Centro,191,PACIENT_DIF,2013/2014,2426,-48.498226,-27.584645,"CS ITACORUBI - Coordenador: Denise Machado Longhi. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rod. Amaro Antônio Vieira, 2260.. T: (48) 3334-5555 / 3334-0096<br>"
CS ITACORUBI,Centro,193,PACIENT_DIF,2013/2014,1289,-48.498226,-27.584645,"CS ITACORUBI - Coordenador: Denise Machado Longhi. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rod. Amaro Antônio Vieira, 2260.. T: (48) 3334-5555 / 3334-0096<br>"
CS ITACORUBI,Centro,190,PACIENT_DIF,2013/2014,1788,-48.498226,-27.584645,"CS ITACORUBI - Coordenador: Denise Machado Longhi. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rod. Amaro Antônio Vieira, 2260.. T: (48) 3334-5555 / 3334-0096<br>"
CS ITACORUBI,Centro,190,PACIENT_DIF,2015/2016,1962,-48.498226,-27.584645,"CS ITACORUBI - Coordenador: Denise Machado Longhi. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rod. Amaro Antônio Vieira, 2260.. T: (48) 3334-5555 / 3334-0096<br>"
CS JARDIM ATLÂNTICO,Continente,11,PACIENT_DIF,2013/2014,707,-48.598248,-27.578747,"CS JARDIM ATLÂNTICO - Coordenador: Andresa Gerber Sagaz de Ávila. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Manoel Pizzolatti, 273. . T: (48) 3240-2168 / 3348-9595<br>"
CS JARDIM ATLÂNTICO,Continente,10,PACIENT_DIF,2013/2014,905,-48.598248,-27.578747,"CS JARDIM ATLÂNTICO - Coordenador: Andresa Gerber Sagaz de Ávila. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Manoel Pizzolatti, 273. . T: (48) 3240-2168 / 3348-9595<br>"
CS JARDIM ATLÂNTICO,Continente,11,PACIENT_DIF,2015/2016,932,-48.598248,-27.578747,"CS JARDIM ATLÂNTICO - Coordenador: Andresa Gerber Sagaz de Ávila. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Manoel Pizzolatti, 273. . T: (48) 3240-2168 / 3348-9595<br>"
CS JARDIM ATLÂNTICO,Continente,10,PACIENT_DIF,2015/2016,1131,-48.598248,-27.578747,"CS JARDIM ATLÂNTICO - Coordenador: Andresa Gerber Sagaz de Ávila. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Manoel Pizzolatti, 273. . T: (48) 3240-2168 / 3348-9595<br>"
CS JOÃO PAULO,Centro,321,PACIENT_DIF,2013/2014,1220,-48.513157,-27.561752,"CS JOÃO PAULO - Coordenador: Tatiane Pereira de Souza. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. João Paulo,1268. . T: (48) 3238-1393 / 3238-0606<br>"
CS JOÃO PAULO,Centro,321,PACIENT_DIF,2015/2016,1506,-48.513157,-27.561752,"CS JOÃO PAULO - Coordenador: Tatiane Pereira de Souza. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. João Paulo,1268. . T: (48) 3238-1393 / 3238-0606<br>"
CS JOÃO PAULO,Centro,320,PACIENT_DIF,2013/2014,1899,-48.513157,-27.561752,"CS JOÃO PAULO - Coordenador: Tatiane Pereira de Souza. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. João Paulo,1268. . T: (48) 3238-1393 / 3238-0606<br>"
CS JOÃO PAULO,Centro,320,PACIENT_DIF,2015/2016,2113,-48.513157,-27.561752,"CS JOÃO PAULO - Coordenador: Tatiane Pereira de Souza. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. João Paulo,1268. . T: (48) 3238-1393 / 3238-0606<br>"
CS LAGOA DA CONCEIÇÃO,Sul,471,PACIENT_DIF,2013/2014,2520,-48.470516,-27.599557,"CS LAGOA DA CONCEIÇÃO - Coordenador: Ingrid Gonçalves Rodrigues de Souza. Horários: 08:00 as 12:00 - 13:00 as 22:00. Endereço: R. João Pacheco da Costa, 255. . T: (48) 3232-0639 / 3233-6990 / 3234-4322<br>"
CS LAGOA DA CONCEIÇÃO,Sul,472,PACIENT_DIF,2013/2014,1954,-48.470516,-27.599557,"CS LAGOA DA CONCEIÇÃO - Coordenador: Ingrid Gonçalves Rodrigues de Souza. Horários: 08:00 as 12:00 - 13:00 as 22:00. Endereço: R. João Pacheco da Costa, 255. . T: (48) 3232-0639 / 3233-6990 / 3234-4322<br>"
CS LAGOA DA CONCEIÇÃO,Sul,470,PACIENT_DIF,2013/2014,2510,-48.470516,-27.599557,"CS LAGOA DA CONCEIÇÃO - Coordenador: Ingrid Gonçalves Rodrigues de Souza. Horários: 08:00 as 12:00 - 13:00 as 22:00. Endereço: R. João Pacheco da Costa, 255. . T: (48) 3232-0639 / 3233-6990 / 3234-4322<br>"
CS LAGOA DA CONCEIÇÃO,Sul,471,PACIENT_DIF,2015/2016,2725,-48.470516,-27.599557,"CS LAGOA DA CONCEIÇÃO - Coordenador: Ingrid Gonçalves Rodrigues de Souza. Horários: 08:00 as 12:00 - 13:00 as 22:00. Endereço: R. João Pacheco da Costa, 255. . T: (48) 3232-0639 / 3233-6990 / 3234-4322<br>"
CS LAGOA DA CONCEIÇÃO,Sul,472,PACIENT_DIF,2015/2016,2260,-48.470516,-27.599557,"CS LAGOA DA CONCEIÇÃO - Coordenador: Ingrid Gonçalves Rodrigues de Souza. Horários: 08:00 as 12:00 - 13:00 as 22:00. Endereço: R. João Pacheco da Costa, 255. . T: (48) 3232-0639 / 3233-6990 / 3234-4322<br>"
CS LAGOA DA CONCEIÇÃO,Sul,470,PACIENT_DIF,2015/2016,2841,-48.470516,-27.599557,"CS LAGOA DA CONCEIÇÃO - Coordenador: Ingrid Gonçalves Rodrigues de Souza. Horários: 08:00 as 12:00 - 13:00 as 22:00. Endereço: R. João Pacheco da Costa, 255. . T: (48) 3232-0639 / 3233-6990 / 3234-4322<br>"
CS MONTE CRISTO,Continente,44,PACIENT_DIF,2013/2014,2097,-48.598906,-27.591352,"CS MONTE CRISTO - Coordenador: Fátima Terezinha Farias . Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Joaquim Nabuco, s/n. . T: (48) 3240-8809 / 3348-7467<br>"
CS MONTE CRISTO,Continente,41,PACIENT_DIF,2013/2014,2177,-48.598906,-27.591352,"CS MONTE CRISTO - Coordenador: Fátima Terezinha Farias . Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Joaquim Nabuco, s/n. . T: (48) 3240-8809 / 3348-7467<br>"
CS MONTE CRISTO,Continente,43,PACIENT_DIF,2013/2014,1425,-48.598906,-27.591352,"CS MONTE CRISTO - Coordenador: Fátima Terezinha Farias . Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Joaquim Nabuco, s/n. . T: (48) 3240-8809 / 3348-7467<br>"
CS MONTE CRISTO,Continente,40,PACIENT_DIF,2015/2016,1585,-48.598906,-27.591352,"CS MONTE CRISTO - Coordenador: Fátima Terezinha Farias . Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Joaquim Nabuco, s/n. . T: (48) 3240-8809 / 3348-7467<br>"
CS MONTE CRISTO,Continente,41,PACIENT_DIF,2015/2016,2332,-48.598906,-27.591352,"CS MONTE CRISTO - Coordenador: Fátima Terezinha Farias . Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Joaquim Nabuco, s/n. . T: (48) 3240-8809 / 3348-7467<br>"
CS MONTE CRISTO,Continente,42,PACIENT_DIF,2013/2014,932,-48.598906,-27.591352,"CS MONTE CRISTO - Coordenador: Fátima Terezinha Farias . Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Joaquim Nabuco, s/n. . T: (48) 3240-8809 / 3348-7467<br>"
CS MONTE CRISTO,Continente,43,PACIENT_DIF,2015/2016,1599,-48.598906,-27.591352,"CS MONTE CRISTO - Coordenador: Fátima Terezinha Farias . Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Joaquim Nabuco, s/n. . T: (48) 3240-8809 / 3348-7467<br>"
CS MONTE CRISTO,Continente,44,PACIENT_DIF,2015/2016,2331,-48.598906,-27.591352,"CS MONTE CRISTO - Coordenador: Fátima Terezinha Farias . Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Joaquim Nabuco, s/n. . T: (48) 3240-8809 / 3348-7467<br>"
CS MONTE CRISTO,Continente,42,PACIENT_DIF,2015/2016,1080,-48.598906,-27.591352,"CS MONTE CRISTO - Coordenador: Fátima Terezinha Farias . Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Joaquim Nabuco, s/n. . T: (48) 3240-8809 / 3348-7467<br>"
CS MONTE CRISTO,Continente,46,PACIENT_DIF,2015/2016,533,-48.598906,-27.591352,"CS MONTE CRISTO - Coordenador: Fátima Terezinha Farias . Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Joaquim Nabuco, s/n. . T: (48) 3240-8809 / 3348-7467<br>"
CS MONTE CRISTO,Continente,45,PACIENT_DIF,2015/2016,1687,-48.598906,-27.591352,"CS MONTE CRISTO - Coordenador: Fátima Terezinha Farias . Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Joaquim Nabuco, s/n. . T: (48) 3240-8809 / 3348-7467<br>"
CS MONTE CRISTO,Continente,46,PACIENT_DIF,2013/2014,449,-48.598906,-27.591352,"CS MONTE CRISTO - Coordenador: Fátima Terezinha Farias . Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Joaquim Nabuco, s/n. . T: (48) 3240-8809 / 3348-7467<br>"
CS MONTE CRISTO,Continente,40,PACIENT_DIF,2013/2014,1424,-48.598906,-27.591352,"CS MONTE CRISTO - Coordenador: Fátima Terezinha Farias . Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Joaquim Nabuco, s/n. . T: (48) 3240-8809 / 3348-7467<br>"
CS MONTE CRISTO,Continente,45,PACIENT_DIF,2013/2014,1503,-48.598906,-27.591352,"CS MONTE CRISTO - Coordenador: Fátima Terezinha Farias . Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Joaquim Nabuco, s/n. . T: (48) 3240-8809 / 3348-7467<br>"
CS MONTE SERRAT,Centro,121,PACIENT_DIF,2015/2016,1348,-48.539918,-27.595395,"CS MONTE SERRAT - Coordenador: Bruna Palma Ribeiro Gama Lobo d`Eça. Horários: 07:00 - 17:00 . Endereço: R. General Nestor Passos, 226.. T: (48) 3223-7816 / 3223-3910<br>"
CS MONTE SERRAT,Centro,120,PACIENT_DIF,2015/2016,1919,-48.539918,-27.595395,"CS MONTE SERRAT - Coordenador: Bruna Palma Ribeiro Gama Lobo d`Eça. Horários: 07:00 - 17:00 . Endereço: R. General Nestor Passos, 226.. T: (48) 3223-7816 / 3223-3910<br>"
CS MONTE SERRAT,Centro,121,PACIENT_DIF,2013/2014,1335,-48.539918,-27.595395,"CS MONTE SERRAT - Coordenador: Bruna Palma Ribeiro Gama Lobo d`Eça. Horários: 07:00 - 17:00 . Endereço: R. General Nestor Passos, 226.. T: (48) 3223-7816 / 3223-3910<br>"
CS MONTE SERRAT,Centro,120,PACIENT_DIF,2013/2014,1759,-48.539918,-27.595395,"CS MONTE SERRAT - Coordenador: Bruna Palma Ribeiro Gama Lobo d`Eça. Horários: 07:00 - 17:00 . Endereço: R. General Nestor Passos, 226.. T: (48) 3223-7816 / 3223-3910<br>"
CS MONTE SERRAT,Centro,122,PACIENT_DIF,2015/2016,1932,-48.539918,-27.595395,"CS MONTE SERRAT - Coordenador: Bruna Palma Ribeiro Gama Lobo d`Eça. Horários: 07:00 - 17:00 . Endereço: R. General Nestor Passos, 226.. T: (48) 3223-7816 / 3223-3910<br>"
CS MONTE SERRAT,Centro,122,PACIENT_DIF,2013/2014,1810,-48.539918,-27.595395,"CS MONTE SERRAT - Coordenador: Bruna Palma Ribeiro Gama Lobo d`Eça. Horários: 07:00 - 17:00 . Endereço: R. General Nestor Passos, 226.. T: (48) 3223-7816 / 3223-3910<br>"
CS MORRO DAS PEDRAS,Sul,251,PACIENT_DIF,2013/2014,3124,-48.507675,-27.716115,"CS MORRO DAS PEDRAS - Coordenador: Kamile Rocha Wentz. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rodovia SC-406, 1.685.. T: (48) 3237-9013 / 3338-7627<br>"
CS MORRO DAS PEDRAS,Sul,251,PACIENT_DIF,2015/2016,3281,-48.507675,-27.716115,"CS MORRO DAS PEDRAS - Coordenador: Kamile Rocha Wentz. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rodovia SC-406, 1.685.. T: (48) 3237-9013 / 3338-7627<br>"
CS MORRO DAS PEDRAS,Sul,250,PACIENT_DIF,2015/2016,2526,-48.507675,-27.716115,"CS MORRO DAS PEDRAS - Coordenador: Kamile Rocha Wentz. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rodovia SC-406, 1.685.. T: (48) 3237-9013 / 3338-7627<br>"
CS MORRO DAS PEDRAS,Sul,250,PACIENT_DIF,2013/2014,2363,-48.507675,-27.716115,"CS MORRO DAS PEDRAS - Coordenador: Kamile Rocha Wentz. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rodovia SC-406, 1.685.. T: (48) 3237-9013 / 3338-7627<br>"
CS NOVO CONTINENTE,Continente,101,PACIENT_DIF,2015/2016,1376,-48.57958,-27.598369,CS NOVO CONTINENTE - Coordenador: Sandra Carvalho Ventura. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço:Rua Prof. Clementino Brito esquina com a Rua Osvaldo de Oliveira.. T: (48) 3244-8488 / 3249-7111<br>
CS NOVO CONTINENTE,Continente,101,PACIENT_DIF,2013/2014,1054,-48.57958,-27.598369,CS NOVO CONTINENTE - Coordenador: Sandra Carvalho Ventura. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço:Rua Prof. Clementino Brito esquina com a Rua Osvaldo de Oliveira.. T: (48) 3244-8488 / 3249-7111<br>
CS NOVO CONTINENTE,Continente,100,PACIENT_DIF,2013/2014,904,-48.57958,-27.598369,CS NOVO CONTINENTE - Coordenador: Sandra Carvalho Ventura. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço:Rua Prof. Clementino Brito esquina com a Rua Osvaldo de Oliveira.. T: (48) 3244-8488 / 3249-7111<br>
CS NOVO CONTINENTE,Continente,103,PACIENT_DIF,2013/2014,558,-48.57958,-27.598369,CS NOVO CONTINENTE - Coordenador: Sandra Carvalho Ventura. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço:Rua Prof. Clementino Brito esquina com a Rua Osvaldo de Oliveira.. T: (48) 3244-8488 / 3249-7111<br>
CS NOVO CONTINENTE,Continente,103,PACIENT_DIF,2015/2016,697,-48.57958,-27.598369,CS NOVO CONTINENTE - Coordenador: Sandra Carvalho Ventura. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço:Rua Prof. Clementino Brito esquina com a Rua Osvaldo de Oliveira.. T: (48) 3244-8488 / 3249-7111<br>
CS NOVO CONTINENTE,Continente,100,PACIENT_DIF,2015/2016,1915,-48.57958,-27.598369,CS NOVO CONTINENTE - Coordenador: Sandra Carvalho Ventura. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço:Rua Prof. Clementino Brito esquina com a Rua Osvaldo de Oliveira.. T: (48) 3244-8488 / 3249-7111<br>
CS NOVO CONTINENTE,Continente,102,PACIENT_DIF,2015/2016,1633,-48.57958,-27.598369,CS NOVO CONTINENTE - Coordenador: Sandra Carvalho Ventura. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço:Rua Prof. Clementino Brito esquina com a Rua Osvaldo de Oliveira.. T: (48) 3244-8488 / 3249-7111<br>
CS NOVO CONTINENTE,Continente,102,PACIENT_DIF,2013/2014,1189,-48.57958,-27.598369,CS NOVO CONTINENTE - Coordenador: Sandra Carvalho Ventura. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço:Rua Prof. Clementino Brito esquina com a Rua Osvaldo de Oliveira.. T: (48) 3244-8488 / 3249-7111<br>
CS PANTANAL,Centro,161,PACIENT_DIF,2013/2014,1468,-48.519978,-27.607941,"CS PANTANAL - Coordenador: Fabrício Casanova. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua Deputado Antônio Edu Vieira, 968.. T: (48) 3234-7880 / 3238-2232<br>"
CS PANTANAL,Centro,160,PACIENT_DIF,2013/2014,2515,-48.519978,-27.607941,"CS PANTANAL - Coordenador: Fabrício Casanova. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua Deputado Antônio Edu Vieira, 968.. T: (48) 3234-7880 / 3238-2232<br>"
